date,VesselClass,VesselCount,Dispersion
30/06/2021,VLOC,125,6972.107705
01/07/2021,Capesize,697,6214.027992
01/07/2021,VLOC,123,6741.105001
02/07/2021,Capesize,699,6201.838617
02/07/2021,VLOC,123,6702.75132
03/07/2021,Capesize,700,6181.277093
03/07/2021,VLOC,121,6643.243425
04/07/2021,Capesize,696,6167.825074
04/07/2021,VLOC,122,6691.662899
05/07/2021,Capesize,696,6184.101926
05/07/2021,VLOC,119,6675.632935
06/07/2021,Capesize,702,6205.006319
06/07/2021,VLOC,123,6670.872669
07/07/2021,Capesize,697,6264.173992
07/07/2021,VLOC,124,6683.742946
08/07/2021,Capesize,700,6254.676491
08/07/2021,VLOC,125,6625.272542
09/07/2021,Capesize,699,6274.362615
09/07/2021,VLOC,126,6633.062821
10/07/2021,Capesize,703,6292.892828
10/07/2021,VLOC,129,6692.574871
11/07/2021,Capesize,693,6322.204519
11/07/2021,VLOC,128,6586.50209
12/07/2021,Capesize,700,6330.479118
12/07/2021,VLOC,130,6573.833602
13/07/2021,Capesize,707,6335.338549
13/07/2021,VLOC,126,6593.552064
14/07/2021,Capesize,712,6390.430252
14/07/2021,VLOC,131,6633.575345
15/07/2021,Capesize,710,6432.85337
15/07/2021,VLOC,126,6653.832528
16/07/2021,Capesize,714,6451.120541
16/07/2021,VLOC,125,6663.146886
17/07/2021,Capesize,715,6485.913046
17/07/2021,VLOC,125,6591.561995
18/07/2021,Capesize,720,6478.789257
18/07/2021,VLOC,130,6686.974428
19/07/2021,Capesize,730,6490.368729
19/07/2021,VLOC,131,6725.474681
20/07/2021,Capesize,721,6529.962223
20/07/2021,VLOC,129,6727.111548
21/07/2021,Capesize,726,6452.225555
21/07/2021,VLOC,131,6800.506311
22/07/2021,Capesize,727,6464.328769
22/07/2021,VLOC,127,6740.170221
23/07/2021,Capesize,732,6499.718363
23/07/2021,VLOC,127,6824.670378
24/07/2021,Capesize,725,6504.98138
24/07/2021,VLOC,128,6832.97874
25/07/2021,Capesize,720,6495.942382
25/07/2021,VLOC,125,6857.755919
26/07/2021,Capesize,721,6560.528864
26/07/2021,VLOC,124,6859.937732
27/07/2021,Capesize,706,6606.801859
27/07/2021,VLOC,123,6848.804247
28/07/2021,Capesize,701,6581.914713
28/07/2021,VLOC,123,6878.822643
29/07/2021,Capesize,694,6629.09428
29/07/2021,VLOC,118,6859.530588
30/07/2021,Capesize,685,6731.384385
30/07/2021,VLOC,116,6882.39867
31/07/2021,Capesize,681,6718.127293
31/07/2021,VLOC,112,6840.314621
01/08/2021,Capesize,680,6744.908705
01/08/2021,VLOC,115,6948.682015
02/08/2021,Capesize,681,6805.651267
02/08/2021,VLOC,117,6983.054111
03/08/2021,Capesize,676,6780.583514
03/08/2021,VLOC,120,6902.601423
04/08/2021,Capesize,682,6853.855773
04/08/2021,VLOC,123,6991.145945
05/08/2021,Capesize,671,6852.449481
05/08/2021,VLOC,121,7039.026682
06/08/2021,Capesize,667,6924.352126
06/08/2021,VLOC,120,7009.23148
07/08/2021,Capesize,664,6943.718081
07/08/2021,VLOC,119,7102.359413
08/08/2021,Capesize,665,6961.092309
08/08/2021,VLOC,118,7083.214064
09/08/2021,Capesize,650,6943.15213
09/08/2021,VLOC,117,7161.353059
10/08/2021,Capesize,658,6953.206106
10/08/2021,VLOC,117,7186.685861
11/08/2021,Capesize,652,6964.27787
11/08/2021,VLOC,117,7195.019414
12/08/2021,Capesize,661,6981.836968
12/08/2021,VLOC,121,7153.142422
13/08/2021,Capesize,662,6849.140973
13/08/2021,VLOC,123,7170.125875
14/08/2021,Capesize,666,6858.622243
14/08/2021,VLOC,124,7134.782212
15/08/2021,Capesize,668,6832.245758
15/08/2021,VLOC,126,6943.271318
16/08/2021,Capesize,671,6800.762227
16/08/2021,VLOC,124,6904.679904
17/08/2021,Capesize,666,6733.116968
17/08/2021,VLOC,126,6891.46483
18/08/2021,Capesize,679,6652.686632
18/08/2021,VLOC,125,6947.594479
19/08/2021,Capesize,682,6593.933837
19/08/2021,VLOC,125,6752.511954
20/08/2021,Capesize,679,6585.909627
20/08/2021,VLOC,127,6770.148632
21/08/2021,Capesize,670,6577.603594
21/08/2021,VLOC,130,6559.575017
22/08/2021,Capesize,673,6541.325496
22/08/2021,VLOC,128,6596.293165
23/08/2021,Capesize,677,6462.029524
23/08/2021,VLOC,123,6416.711534
24/08/2021,Capesize,668,6453.667669
24/08/2021,VLOC,126,6402.879027
25/08/2021,Capesize,660,6392.600782
25/08/2021,VLOC,127,6431.642557
26/08/2021,Capesize,659,6386.059545
26/08/2021,VLOC,127,6250.875692
27/08/2021,Capesize,670,6407.982718
27/08/2021,VLOC,128,6154.254424
28/08/2021,Capesize,676,6462.584978
28/08/2021,VLOC,129,6091.633292
29/08/2021,Capesize,676,6486.960313
29/08/2021,VLOC,126,6040.355906
30/08/2021,Capesize,679,6411.549609
30/08/2021,VLOC,125,5961.730298
31/08/2021,Capesize,671,6334.677197
31/08/2021,VLOC,119,5890.984168
01/09/2021,Capesize,673,6287.613463
01/09/2021,VLOC,121,5865.496197
02/09/2021,Capesize,673,6310.841911
02/09/2021,VLOC,119,5935.423577
03/09/2021,Capesize,682,6264.270131
03/09/2021,VLOC,118,5956.724566
04/09/2021,Capesize,687,6243.075047
04/09/2021,VLOC,118,6075.783258
05/09/2021,Capesize,684,6218.939941
05/09/2021,VLOC,119,6140.532532
06/09/2021,Capesize,684,6189.985598
06/09/2021,VLOC,120,6147.795345
07/09/2021,Capesize,684,6081.848873
07/09/2021,VLOC,115,6217.334205
08/09/2021,Capesize,686,6059.58948
08/09/2021,VLOC,112,6361.962449
09/09/2021,Capesize,687,6097.569796
09/09/2021,VLOC,110,6386.083736
10/09/2021,Capesize,689,6120.456964
10/09/2021,VLOC,113,6476.22492
11/09/2021,Capesize,696,6100.040881
11/09/2021,VLOC,111,6496.647815
12/09/2021,Capesize,700,6161.234379
12/09/2021,VLOC,109,6580.786971
13/09/2021,Capesize,705,6190.729646
13/09/2021,VLOC,105,6632.058494
14/09/2021,Capesize,700,6337.775483
14/09/2021,VLOC,104,6784.4633
15/09/2021,Capesize,691,6387.398378
15/09/2021,VLOC,105,6868.849109
16/09/2021,Capesize,697,6422.692923
16/09/2021,VLOC,103,6935.658675
17/09/2021,Capesize,704,6501.159326
17/09/2021,VLOC,102,7075.150258
18/09/2021,Capesize,697,6575.263877
18/09/2021,VLOC,101,7042.973512
19/09/2021,Capesize,694,6603.517625
19/09/2021,VLOC,100,7093.156311
20/09/2021,Capesize,678,6596.359262
20/09/2021,VLOC,98,7070.151522
21/09/2021,Capesize,669,6628.925848
21/09/2021,VLOC,98,7056.634017
22/09/2021,Capesize,658,6644.526938
22/09/2021,VLOC,97,7071.152271
23/09/2021,Capesize,671,6712.823727
23/09/2021,VLOC,99,7051.990347
24/09/2021,Capesize,668,6642.142695
24/09/2021,VLOC,100,6960.42374
25/09/2021,Capesize,662,6739.292197
25/09/2021,VLOC,102,6892.024211
26/09/2021,Capesize,662,6780.275198
26/09/2021,VLOC,105,6958.693185
27/09/2021,Capesize,659,6744.634286
27/09/2021,VLOC,105,6819.339534
28/09/2021,Capesize,648,6741.217971
28/09/2021,VLOC,109,6709.026791
29/09/2021,Capesize,651,6653.416472
29/09/2021,VLOC,108,6824.360824
30/09/2021,Capesize,644,6682.929957
30/09/2021,VLOC,104,6582.16533
01/10/2021,Capesize,632,6595.859011
01/10/2021,VLOC,103,6564.54775
02/10/2021,Capesize,646,6620.915256
02/10/2021,VLOC,105,6391.636679
03/10/2021,Capesize,652,6626.286455
03/10/2021,VLOC,108,6261.56999
04/10/2021,Capesize,646,6558.507475
04/10/2021,VLOC,111,6221.573564
05/10/2021,Capesize,648,6596.031693
05/10/2021,VLOC,113,6161.72357
06/10/2021,Capesize,652,6584.56481
06/10/2021,VLOC,112,6062.544884
07/10/2021,Capesize,652,6553.218937
07/10/2021,VLOC,115,5912.157652
08/10/2021,Capesize,646,6528.392811
08/10/2021,VLOC,114,5734.6298
09/10/2021,Capesize,643,6525.50595
09/10/2021,VLOC,116,5697.803204
10/10/2021,Capesize,646,6579.861842
10/10/2021,VLOC,115,5634.426188
11/10/2021,Capesize,644,6561.398086
11/10/2021,VLOC,121,5541.736829
12/10/2021,Capesize,642,6527.852682
12/10/2021,VLOC,120,5600.262845
13/10/2021,Capesize,636,6447.883691
13/10/2021,VLOC,118,5746.307623
14/10/2021,Capesize,642,6476.748991
14/10/2021,VLOC,120,5637.017789
15/10/2021,Capesize,649,6390.021577
15/10/2021,VLOC,117,5688.010936
16/10/2021,Capesize,639,6407.998931
16/10/2021,VLOC,116,5761.713068
17/10/2021,Capesize,643,6353.204065
17/10/2021,VLOC,113,5669.24783
18/10/2021,Capesize,637,6244.8363
18/10/2021,VLOC,114,5663.295919
19/10/2021,Capesize,637,6285.035773
19/10/2021,VLOC,114,5645.170225
20/10/2021,Capesize,638,6167.588692
20/10/2021,VLOC,115,5636.090679
21/10/2021,Capesize,638,6193.007748
21/10/2021,VLOC,115,5544.286621
22/10/2021,Capesize,656,6164.641677
22/10/2021,VLOC,119,5619.45916
23/10/2021,Capesize,660,6131.941905
23/10/2021,VLOC,120,5718.584743
24/10/2021,Capesize,667,6094.23876
24/10/2021,VLOC,123,5614.154318
25/10/2021,Capesize,660,5944.629252
25/10/2021,VLOC,123,5663.336111
26/10/2021,Capesize,665,5924.056439
26/10/2021,VLOC,124,5698.230307
27/10/2021,Capesize,663,5909.098265
27/10/2021,VLOC,122,5788.236825
28/10/2021,Capesize,663,5890.263794
28/10/2021,VLOC,123,5828.210449
29/10/2021,Capesize,674,5886.686876
29/10/2021,VLOC,122,5905.519563
30/10/2021,Capesize,672,5920.25749
30/10/2021,VLOC,123,5941.380725
31/10/2021,Capesize,686,5913.858238
31/10/2021,VLOC,122,6043.470933
01/11/2021,Capesize,690,5920.722726
01/11/2021,VLOC,120,6004.636031
02/11/2021,Capesize,692,5936.614915
02/11/2021,VLOC,125,6121.967055
03/11/2021,Capesize,697,5922.951537
03/11/2021,VLOC,124,6187.761156
04/11/2021,Capesize,697,5969.874714
04/11/2021,VLOC,128,6253.830408
05/11/2021,Capesize,702,6000.869088
05/11/2021,VLOC,128,6280.858065
06/11/2021,Capesize,708,6036.224712
06/11/2021,VLOC,129,6299.7298
07/11/2021,Capesize,709,5995.2752
07/11/2021,VLOC,127,6260.379394
08/11/2021,Capesize,699,6056.194464
08/11/2021,VLOC,125,6303.545497
09/11/2021,Capesize,699,6061.735799
09/11/2021,VLOC,122,6375.212794
10/11/2021,Capesize,698,6044.089644
10/11/2021,VLOC,122,6405.226774
11/11/2021,Capesize,704,6068.950025
11/11/2021,VLOC,120,6482.581514
12/11/2021,Capesize,718,6136.662579
12/11/2021,VLOC,120,6460.898415
13/11/2021,Capesize,724,6212.328745
13/11/2021,VLOC,123,6498.564783
14/11/2021,Capesize,720,6165.214905
14/11/2021,VLOC,126,6501.748245
15/11/2021,Capesize,719,6121.251348
15/11/2021,VLOC,126,6635.356945
16/11/2021,Capesize,714,6133.140363
16/11/2021,VLOC,128,6683.890538
17/11/2021,Capesize,714,6167.15304
17/11/2021,VLOC,129,6754.075612
18/11/2021,Capesize,712,6188.09061
18/11/2021,VLOC,128,6728.428835
19/11/2021,Capesize,701,6098.30061
19/11/2021,VLOC,132,6719.808169
20/11/2021,Capesize,698,6101.961652
20/11/2021,VLOC,132,6627.589241
21/11/2021,Capesize,706,6032.28897
21/11/2021,VLOC,133,6734.728052
22/11/2021,Capesize,697,6119.017722
22/11/2021,VLOC,131,6669.810867
23/11/2021,Capesize,695,6171.462499
23/11/2021,VLOC,133,6682.181038
24/11/2021,Capesize,691,6102.535226
24/11/2021,VLOC,131,6610.481503
25/11/2021,Capesize,695,6151.136984
25/11/2021,VLOC,132,6581.341122
26/11/2021,Capesize,700,6159.014971
26/11/2021,VLOC,133,6482.269559
27/11/2021,Capesize,702,6183.222203
27/11/2021,VLOC,135,6481.25223
28/11/2021,Capesize,698,6189.257791
28/11/2021,VLOC,136,6410.205149
29/11/2021,Capesize,704,6139.833238
29/11/2021,VLOC,134,6261.909
30/11/2021,Capesize,692,6138.778863
30/11/2021,VLOC,132,6186.305687
01/12/2021,Capesize,686,6068.653888
01/12/2021,VLOC,128,6154.527349
02/12/2021,Capesize,684,6059.831426
02/12/2021,VLOC,128,6223.240656
03/12/2021,Capesize,680,6125.684203
03/12/2021,VLOC,127,6226.944112
04/12/2021,Capesize,679,6091.289355
04/12/2021,VLOC,127,6176.955501
05/12/2021,Capesize,681,6104.910222
05/12/2021,VLOC,127,6200.363825
06/12/2021,Capesize,682,6074.399992
06/12/2021,VLOC,130,6324.019709
07/12/2021,Capesize,690,6134.920005
07/12/2021,VLOC,130,6428.258041
08/12/2021,Capesize,682,6126.897435
08/12/2021,VLOC,131,6430.641314
09/12/2021,Capesize,684,6125.81719
09/12/2021,VLOC,132,6511.023259
10/12/2021,Capesize,680,6195.455903
10/12/2021,VLOC,129,6544.337679
11/12/2021,Capesize,690,6132.296453
11/12/2021,VLOC,133,6649.330024
12/12/2021,Capesize,692,6117.561956
12/12/2021,VLOC,130,6563.527948
13/12/2021,Capesize,698,6159.99071
13/12/2021,VLOC,131,6604.016816
14/12/2021,Capesize,695,6150.034922
14/12/2021,VLOC,130,6499.497408
15/12/2021,Capesize,699,6171.801139
15/12/2021,VLOC,131,6523.724771
16/12/2021,Capesize,697,6165.323921
16/12/2021,VLOC,132,6423.395467
17/12/2021,Capesize,682,6121.628188
17/12/2021,VLOC,130,6411.429796
18/12/2021,Capesize,680,6071.130772
18/12/2021,VLOC,129,6439.217831
19/12/2021,Capesize,689,6107.570582
19/12/2021,VLOC,128,6442.531125
20/12/2021,Capesize,683,6074.564681
20/12/2021,VLOC,130,6471.473498
21/12/2021,Capesize,679,6034.11299
21/12/2021,VLOC,129,6466.147815
22/12/2021,Capesize,672,5968.862191
22/12/2021,VLOC,126,6506.448177
23/12/2021,Capesize,679,5980.767302
23/12/2021,VLOC,123,6469.091088
24/12/2021,Capesize,659,6027.924756
24/12/2021,VLOC,124,6553.963824
25/12/2021,Capesize,654,6055.96957
25/12/2021,VLOC,122,6558.480226
26/12/2021,Capesize,645,6161.175458
26/12/2021,VLOC,125,6648.483901
27/12/2021,Capesize,647,6171.390798
27/12/2021,VLOC,120,6624.883554
28/12/2021,Capesize,647,6054.047793
28/12/2021,VLOC,113,6540.884201
29/12/2021,Capesize,641,6019.495547
29/12/2021,VLOC,113,6587.514117
30/12/2021,Capesize,643,6096.020065
30/12/2021,VLOC,114,6681.279101
31/12/2021,Capesize,639,6108.841358
31/12/2021,VLOC,114,6748.117779
01/01/2022,Capesize,631,6117.683771
01/01/2022,VLOC,112,6663.119483
02/01/2022,Capesize,633,6138.866089
02/01/2022,VLOC,111,6752.451514
03/01/2022,Capesize,640,6104.268457
03/01/2022,VLOC,117,6872.546308
04/01/2022,Capesize,647,6116.867106
04/01/2022,VLOC,115,6890.398928
05/01/2022,Capesize,662,6109.917121
05/01/2022,VLOC,117,6959.669005
06/01/2022,Capesize,669,6003.32342
06/01/2022,VLOC,115,6981.085554
07/01/2022,Capesize,674,6011.579752
07/01/2022,VLOC,112,7007.487164
08/01/2022,Capesize,666,6080.216985
08/01/2022,VLOC,114,7080.233622
09/01/2022,Capesize,670,5979.098222
09/01/2022,VLOC,119,7145.410942
10/01/2022,Capesize,674,6028.53016
10/01/2022,VLOC,121,7176.215224
11/01/2022,Capesize,683,6011.651406
11/01/2022,VLOC,119,7099.477107
12/01/2022,Capesize,693,6021.751393
12/01/2022,VLOC,118,7169.542616
13/01/2022,Capesize,695,6011.974883
13/01/2022,VLOC,120,7179.413586
14/01/2022,Capesize,697,6097.761845
14/01/2022,VLOC,123,7244.246673
15/01/2022,Capesize,694,6073.429563
15/01/2022,VLOC,122,7244.680044
16/01/2022,Capesize,698,6087.964016
16/01/2022,VLOC,120,7192.972489
17/01/2022,Capesize,719,6040.86571
17/01/2022,VLOC,122,7101.992422
18/01/2022,Capesize,718,6079.923864
18/01/2022,VLOC,125,7112.211977
19/01/2022,Capesize,721,6072.996552
19/01/2022,VLOC,123,6970.604759
20/01/2022,Capesize,728,5993.639639
20/01/2022,VLOC,125,7019.401086
21/01/2022,Capesize,725,6001.237802
21/01/2022,VLOC,126,6980.855744
22/01/2022,Capesize,727,5950.052332
22/01/2022,VLOC,127,6979.144166
23/01/2022,Capesize,733,5994.570446
23/01/2022,VLOC,129,6909.453478
24/01/2022,Capesize,734,5941.75594
24/01/2022,VLOC,130,6950.130862
25/01/2022,Capesize,736,5941.928552
25/01/2022,VLOC,130,6852.845925
26/01/2022,Capesize,743,5946.805604
26/01/2022,VLOC,128,6816.226575
27/01/2022,Capesize,736,5921.820513
27/01/2022,VLOC,131,6845.960473
28/01/2022,Capesize,740,5848.958141
28/01/2022,VLOC,128,6843.186397
29/01/2022,Capesize,749,5830.571362
29/01/2022,VLOC,131,6871.25793
30/01/2022,Capesize,753,5845.845769
30/01/2022,VLOC,133,6867.236166
31/01/2022,Capesize,755,5800.896393
31/01/2022,VLOC,132,6910.249509
01/02/2022,Capesize,753,5826.989663
01/02/2022,VLOC,134,6879.282588
02/02/2022,Capesize,756,5848.444009
02/02/2022,VLOC,133,6936.761021
03/02/2022,Capesize,753,5827.493214
03/02/2022,VLOC,131,6827.939135
04/02/2022,Capesize,756,5820.385992
04/02/2022,VLOC,127,6717.259649
05/02/2022,Capesize,749,5839.070336
05/02/2022,VLOC,128,6772.274107
06/02/2022,Capesize,751,5903.462494
06/02/2022,VLOC,134,6827.847238
07/02/2022,Capesize,758,6031.074002
07/02/2022,VLOC,132,6702.995284
08/02/2022,Capesize,758,6009.877057
08/02/2022,VLOC,134,6817.974705
09/02/2022,Capesize,761,6006.318146
09/02/2022,VLOC,132,6839.574005
10/02/2022,Capesize,765,6064.318968
10/02/2022,VLOC,134,6844.815934
11/02/2022,Capesize,765,6049.80571
11/02/2022,VLOC,133,6836.711073
12/02/2022,Capesize,769,6092.995421
12/02/2022,VLOC,133,6759.159937
13/02/2022,Capesize,763,6079.496966
13/02/2022,VLOC,132,6782.999568
14/02/2022,Capesize,762,6125.337067
14/02/2022,VLOC,130,6772.951292
15/02/2022,Capesize,772,6062.598279
15/02/2022,VLOC,133,6824.060474
16/02/2022,Capesize,766,6126.987828
16/02/2022,VLOC,133,6832.661451
17/02/2022,Capesize,773,6103.478027
17/02/2022,VLOC,133,6845.21037
18/02/2022,Capesize,774,6054.328685
18/02/2022,VLOC,138,6895.771518
19/02/2022,Capesize,772,6025.691215
19/02/2022,VLOC,136,6862.213999
20/02/2022,Capesize,771,6087.142816
20/02/2022,VLOC,140,6909.78052
21/02/2022,Capesize,768,6120.021808
21/02/2022,VLOC,139,6898.986272
22/02/2022,Capesize,752,6033.824211
22/02/2022,VLOC,140,6922.041479
23/02/2022,Capesize,748,6056.205239
23/02/2022,VLOC,141,6868.801422
24/02/2022,Capesize,745,6100.182326
24/02/2022,VLOC,140,6896.98237
25/02/2022,Capesize,750,6060.198056
25/02/2022,VLOC,139,6920.685422
26/02/2022,Capesize,747,6129.725444
26/02/2022,VLOC,139,6809.787699
27/02/2022,Capesize,748,6093.945574
27/02/2022,VLOC,140,6788.53901
28/02/2022,Capesize,756,6068.707873
28/02/2022,VLOC,138,6888.932374
01/03/2022,Capesize,743,6072.37629
01/03/2022,VLOC,136,6802.760844
02/03/2022,Capesize,738,6078.024435
02/03/2022,VLOC,140,6783.159186
03/03/2022,Capesize,728,6139.43248
03/03/2022,VLOC,144,6779.671838
04/03/2022,Capesize,749,6099.152121
04/03/2022,VLOC,143,6714.316009
05/03/2022,Capesize,744,6096.880944
05/03/2022,VLOC,142,6842.127207
06/03/2022,Capesize,750,6062.484575
06/03/2022,VLOC,146,6851.412714
07/03/2022,Capesize,757,6089.0792
07/03/2022,VLOC,142,6867.239541
08/03/2022,Capesize,757,6074.31243
08/03/2022,VLOC,142,6943.363816
09/03/2022,Capesize,762,6018.149528
09/03/2022,VLOC,142,6927.390463
10/03/2022,Capesize,757,6058.000365
10/03/2022,VLOC,144,6997.352159
11/03/2022,Capesize,749,6065.296377
11/03/2022,VLOC,144,6949.599367
12/03/2022,Capesize,740,6067.372914
12/03/2022,VLOC,144,6969.020313
13/03/2022,Capesize,747,6045.543635
13/03/2022,VLOC,147,6990.451408
14/03/2022,Capesize,743,6106.038259
14/03/2022,VLOC,148,6972.259672
15/03/2022,Capesize,737,6149.181799
15/03/2022,VLOC,148,6982.918092
16/03/2022,Capesize,739,6231.595093
16/03/2022,VLOC,144,6945.742268
17/03/2022,Capesize,726,6309.112953
17/03/2022,VLOC,144,6973.32227
18/03/2022,Capesize,736,6366.012236
18/03/2022,VLOC,143,6958.699386
19/03/2022,Capesize,729,6367.206946
19/03/2022,VLOC,142,6949.57848
20/03/2022,Capesize,731,6318.809919
20/03/2022,VLOC,148,7020.777705
21/03/2022,Capesize,731,6326.771707
21/03/2022,VLOC,148,7071.897101
22/03/2022,Capesize,734,6343.114646
22/03/2022,VLOC,146,7113.62579
23/03/2022,Capesize,738,6373.26136
23/03/2022,VLOC,146,7145.662158
24/03/2022,Capesize,718,6356.418994
24/03/2022,VLOC,147,7194.188974
25/03/2022,Capesize,715,6384.863586
25/03/2022,VLOC,144,7162.991215
26/03/2022,Capesize,719,6389.985314
26/03/2022,VLOC,139,7195.360136
27/03/2022,Capesize,713,6383.906303
27/03/2022,VLOC,140,7253.677724
28/03/2022,Capesize,715,6400.613013
28/03/2022,VLOC,142,7243.956944
29/03/2022,Capesize,715,6320.496328
29/03/2022,VLOC,140,7270.064649
30/03/2022,Capesize,714,6283.725991
30/03/2022,VLOC,137,7211.033093
31/03/2022,Capesize,716,6276.800627
31/03/2022,VLOC,137,7192.216035
01/04/2022,Capesize,721,6294.730335
01/04/2022,VLOC,139,7232.907954
02/04/2022,Capesize,722,6308.601489
02/04/2022,VLOC,138,7247.494728
03/04/2022,Capesize,726,6270.431736
03/04/2022,VLOC,138,7247.082917
04/04/2022,Capesize,730,6253.36498
04/04/2022,VLOC,137,7243.140249
05/04/2022,Capesize,743,6248.879271
05/04/2022,VLOC,137,7224.98931
06/04/2022,Capesize,746,6284.197239
06/04/2022,VLOC,134,7189.428558
07/04/2022,Capesize,744,6221.154718
07/04/2022,VLOC,133,7190.38291
08/04/2022,Capesize,745,6189.502335
08/04/2022,VLOC,136,7180.578044
09/04/2022,Capesize,739,6264.277733
09/04/2022,VLOC,133,7196.585433
10/04/2022,Capesize,753,6296.90408
10/04/2022,VLOC,132,7145.800489
11/04/2022,Capesize,757,6276.793021
11/04/2022,VLOC,135,7145.015251
12/04/2022,Capesize,750,6284.713262
12/04/2022,VLOC,134,7037.455391
13/04/2022,Capesize,749,6318.20285
13/04/2022,VLOC,135,7038.220342
14/04/2022,Capesize,744,6374.986128
14/04/2022,VLOC,136,6999.779874
15/04/2022,Capesize,739,6397.261686
15/04/2022,VLOC,137,6969.501849
16/04/2022,Capesize,733,6442.158005
16/04/2022,VLOC,140,7000.289606
17/04/2022,Capesize,728,6414.908823
17/04/2022,VLOC,140,6973.227423
18/04/2022,Capesize,724,6424.211633
18/04/2022,VLOC,139,7016.982917
19/04/2022,Capesize,734,6416.678397
19/04/2022,VLOC,142,7005.985165
20/04/2022,Capesize,737,6472.297359
20/04/2022,VLOC,143,6963.733549
21/04/2022,Capesize,730,6435.101793
21/04/2022,VLOC,142,6982.325606
22/04/2022,Capesize,732,6421.791393
22/04/2022,VLOC,143,7054.046473
23/04/2022,Capesize,732,6403.635956
23/04/2022,VLOC,142,6896.52217
24/04/2022,Capesize,730,6501.684649
24/04/2022,VLOC,142,6982.903034
25/04/2022,Capesize,726,6482.909425
25/04/2022,VLOC,143,6858.040889
26/04/2022,Capesize,724,6491.607734
26/04/2022,VLOC,142,6926.513389
27/04/2022,Capesize,717,6480.711295
27/04/2022,VLOC,142,6838.6087
28/04/2022,Capesize,720,6460.408268
28/04/2022,VLOC,143,6793.88797
29/04/2022,Capesize,714,6429.818032
29/04/2022,VLOC,146,6772.190335
30/04/2022,Capesize,712,6395.041742
30/04/2022,VLOC,142,6699.074131
01/05/2022,Capesize,712,6318.962716
01/05/2022,VLOC,135,6683.529668
02/05/2022,Capesize,722,6350.519978
02/05/2022,VLOC,135,6699.842233
03/05/2022,Capesize,716,6364.080439
03/05/2022,VLOC,134,6701.378724
04/05/2022,Capesize,716,6422.367957
04/05/2022,VLOC,133,6701.314932
05/05/2022,Capesize,715,6439.337865
05/05/2022,VLOC,128,6678.427324
06/05/2022,Capesize,727,6439.671848
06/05/2022,VLOC,129,6659.742445
07/05/2022,Capesize,735,6434.35208
07/05/2022,VLOC,130,6747.940359
08/05/2022,Capesize,731,6393.417551
08/05/2022,VLOC,128,6700.564112
09/05/2022,Capesize,739,6367.320825
09/05/2022,VLOC,125,6636.902063
10/05/2022,Capesize,738,6370.921945
10/05/2022,VLOC,123,6558.05363
11/05/2022,Capesize,736,6394.279604
